Filename,Classifier,Feature selection,Sampling,Cost sensitive,Npofb10,Npofb15,Npofb20,Npofb25,Npofb30,Npofb35,Npofb40,Npofb45,Npofb50,Npofb55,Npofb60,Npofb65,Npofb70,Npofb75,Npofb80,Npofb85,Npofb90,Npofb95,Npofb100,avgNPofB,Popt10,Popt15,Popt20,Popt25,Popt30,Popt35,Popt40,Popt45,Popt50,Popt55,Popt60,Popt65,Popt70,Popt75,Popt80,Popt85,Popt90,Popt95,Popt100,avgNpopt
NaiveBayes_SensitiveThreshold_2.csv,NaiveBayes,none,none,SensitiveThreshold,0.10638297872340426,0.14893617021276595,0.2127659574468085,0.2553191489361702,0.2978723404255319,0.2978723404255319,0.2978723404255319,0.2978723404255319,0.2978723404255319,0.3404255319148936,0.46808510638297873,0.574468085106383,0.6382978723404256,0.6595744680851063,0.7021276595744681,0.7659574468085106,0.8723404255319149,0.9574468085106383,1.0,0.4248307834620495,0.1562500000000001,0.17500000000000004,0.2222222222222222,0.25531914893617014,0.2978723404255319,0.2978723404255319,0.2978723404255319,0.2978723404255319,0.2978723404255319,0.34042553191489366,0.46808510638297873,0.574468085106383,0.6382978723404256,0.6595744680851063,0.588235294117647,0.44999999999999996,0.4545454545454547,0.6000000000000006,1,0.4837625979843225
NaiveBayes_SensitiveThreshold_3.csv,NaiveBayes,none,none,SensitiveThreshold,0.15,0.225,0.25,0.4,0.4,0.4,0.4,0.425,0.55,0.625,0.725,0.775,0.85,0.925,0.925,0.975,1.0,1.0,1.0,0.6335423720119011,0.1875,0.23684210526315785,0.25,0.4,0.4,0.4,0.4,0.42500000000000004,0.55,0.625,0.725,0.775,0.85,0.925,0.925,0.9629629629629629,1.0,1.0,1,0.6315789473684209
NaiveBayes_SensitiveThreshold_4.csv,NaiveBayes,none,none,SensitiveThreshold,0.2,0.24444444444444444,0.28888888888888886,0.4222222222222222,0.4222222222222222,0.4222222222222222,0.4222222222222222,0.4666666666666667,0.6,0.6666666666666666,0.7111111111111111,0.7777777777777778,0.8666666666666667,0.8888888888888888,0.8888888888888888,0.9333333333333333,0.9777777777777777,1.0,1.0,0.6397953615037949,0.25714285714285723,0.2682926829268293,0.28888888888888886,0.4222222222222223,0.4222222222222223,0.4222222222222223,0.4222222222222223,0.4666666666666667,0.6,0.6666666666666666,0.7111111111111111,0.7777777777777778,0.8666666666666667,0.8888888888888888,0.8888888888888888,0.8695652173913044,0.9166666666666665,1.0,1,0.6421052631578948
NaiveBayes_SMOTE_1.csv,NaiveBayes,none,SMOTE,none,0.016666666666666666,0.08333333333333333,0.13333333333333333,0.26666666666666666,0.38333333333333336,0.5333333333333333,0.5666666666666667,0.6333333333333333,0.7166666666666667,0.8,0.85,0.9,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,1.0,0.6683821792705668,0.027027027027027084,0.11111111111111116,0.1568627450980392,0.290909090909091,0.38983050847457634,0.5333333333333333,0.5666666666666667,0.6333333333333333,0.7166666666666667,0.8,0.85,0.9,0.9818181818181818,0.9696969696969696,0.9545454545454544,0.9285714285714284,0.8888888888888886,1.0,1,0.6736842105263157
NaiveBayes_SMOTE_2.csv,NaiveBayes,none,SMOTE,none,0.10869565217391304,0.15217391304347827,0.21739130434782608,0.2608695652173913,0.2826086956521739,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.30434782608695654,0.34782608695652173,0.4782608695652174,0.5869565217391305,0.6521739130434783,0.6739130434782609,0.7391304347826086,0.782608695652174,0.8695652173913043,0.9782608695652174,1.0,0.3678426823068974,0.1562500000000001,0.17500000000000004,0.2222222222222222,0.25531914893617025,0.2765957446808509,0.2978723404255319,0.2978723404255319,0.2978723404255319,0.2978723404255319,0.34042553191489355,0.46808510638297873,0.574468085106383,0.6382978723404255,0.6595744680851063,0.6176470588235293,0.44999999999999996,0.3636363636363633,0.5999999999999999,0.0,0.49199084668192217
NaiveBayes_SMOTE_3.csv,NaiveBayes,none,SMOTE,none,0.15,0.225,0.25,0.4,0.4,0.4,0.4,0.425,0.575,0.675,0.775,0.8,0.85,0.925,0.925,0.975,1.0,1.0,1.0,0.6414371088540064,0.1875,0.23684210526315785,0.25,0.4,0.4,0.4,0.4,0.42500000000000004,0.575,0.675,0.775,0.8,0.85,0.925,0.925,0.9629629629629629,1.0,1.0,1,0.6394736842105262
NaiveBayes_SMOTE_4.csv,NaiveBayes,none,SMOTE,none,0.2,0.26666666666666666,0.3111111111111111,0.4,0.4,0.4,0.4,0.5111111111111111,0.6,0.6666666666666666,0.7111111111111111,0.7777777777777778,0.8444444444444444,0.8888888888888888,0.9111111111111111,0.9333333333333333,0.9777777777777777,1.0,1.0,0.6399094679080167,0.25714285714285723,0.29268292682926833,0.3111111111111111,0.4,0.4,0.4,0.4,0.5111111111111111,0.6,0.6666666666666666,0.7111111111111111,0.7777777777777778,0.8444444444444444,0.8888888888888888,0.9111111111111111,0.8695652173913044,0.9166666666666665,1.0,1,0.6421052631578948
RandomForest_1.csv,RandomForest,none,none,none,0.08333333333333333,0.2,0.31666666666666665,0.4,0.48333333333333334,0.55,0.5833333333333334,0.6833333333333333,0.7666666666666667,0.8333333333333334,0.9,0.95,0.95,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,0.9666666666666667,1.0,0.6788298198436207,0.1351351351351352,0.2666666666666666,0.37254901960784315,0.4363636363636364,0.4915254237288136,0.55,0.5833333333333334,0.6833333333333333,0.7666666666666667,0.8333333333333334,0.9,0.95,0.9454545454545454,0.9393939393939394,0.9090909090909092,0.8571428571428572,0.7777777777777779,0.5,1,0.712280701754386
RandomForest_2.csv,RandomForest,none,none,none,0.1276595744680851,0.23404255319148937,0.3404255319148936,0.40425531914893614,0.48936170212765956,0.5957446808510638,0.6595744680851063,0.7659574468085106,0.851063829787234,0.8723404255319149,0.8723404255319149,0.9361702127659575,0.9361702127659575,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,1.0,0.7268124646105345,0.1875,0.275,0.3555555555555555,0.4042553191489362,0.4893617021276595,0.5957446808510638,0.6595744680851063,0.7659574468085106,0.851063829787234,0.8723404255319149,0.8723404255319149,0.9361702127659575,0.9361702127659575,0.9787234042553191,0.9705882352941176,0.95,0.909090909090909,0.7999999999999998,1,0.7357222844344906
RandomForest_3.csv,RandomForest,none,none,none,0.225,0.3,0.375,0.4,0.475,0.6,0.65,0.725,0.775,0.85,0.85,0.925,0.925,0.95,0.95,0.95,0.95,0.95,1.0,0.7062694339875779,0.28125,0.3157894736842106,0.375,0.4,0.475,0.6,0.65,0.725,0.775,0.85,0.85,0.925,0.925,0.95,0.95,0.9259259259259258,0.846153846153846,0.5999999999999996,1,0.7276315789473682
RandomForest_4.csv,RandomForest,none,none,none,0.2222222222222222,0.3333333333333333,0.4,0.4444444444444444,0.4666666666666667,0.5555555555555556,0.6222222222222222,0.6888888888888889,0.7333333333333333,0.8444444444444444,0.8444444444444444,0.8666666666666667,0.9111111111111111,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,0.9555555555555556,1.0,0.6993070339333665,0.2857142857142857,0.36585365853658547,0.4,0.4444444444444444,0.4666666666666667,0.5555555555555556,0.6222222222222222,0.6888888888888889,0.7333333333333333,0.8444444444444444,0.8444444444444444,0.8666666666666667,0.9111111111111111,0.9555555555555556,0.9555555555555556,0.9130434782608696,0.8333333333333335,0.6000000000000005,1,0.7216374269005849
RandomForest_BestFirst(backward)_1.csv,RandomForest,BestFirst(backward),none,none,0.08333333333333333,0.16666666666666666,0.23333333333333334,0.2833333333333333,0.35,0.43333333333333335,0.5,0.5333333333333333,0.5833333333333334,0.6,0.65,0.7666666666666667,0.8,0.8,0.8,0.8,0.85,0.8833333333333333,1.0,0.4410074397900394,0.1351351351351352,0.2222222222222222,0.27450980392156854,0.3090909090909091,0.35593220338983056,0.43333333333333335,0.5,0.5333333333333333,0.5833333333333334,0.6,0.65,0.7666666666666667,0.7818181818181819,0.6363636363636365,0.4545454545454547,0.1428571428571429,0.0,0,1,0.5850877192982455
RandomForest_BestFirst(backward)_2.csv,RandomForest,BestFirst(backward),none,none,0.1276595744680851,0.2553191489361702,0.2978723404255319,0.3829787234042553,0.46808510638297873,0.5106382978723404,0.5957446808510638,0.6595744680851063,0.723404255319149,0.7872340425531915,0.851063829787234,0.9148936170212766,0.9148936170212766,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,0.9787234042553191,1.0,0.6955539104236488,0.1875,0.30000000000000004,0.3111111111111111,0.3829787234042553,0.46808510638297873,0.5106382978723404,0.5957446808510638,0.6595744680851063,0.723404255319149,0.7872340425531915,0.851063829787234,0.9148936170212766,0.9148936170212766,0.9787234042553191,0.9705882352941176,0.95,0.909090909090909,0.7999999999999998,1,0.704367301231803
RandomForest_BestFirst(backward)_3.csv,RandomForest,BestFirst(backward),none,none,0.25,0.325,0.4,0.5,0.5,0.55,0.7,0.75,0.775,0.85,0.875,0.9,0.9,0.925,0.975,0.975,0.975,0.975,1.0,0.7337181657472517,0.3125,0.3421052631578947,0.4,0.5,0.5,0.55,0.7,0.75,0.775,0.85,0.875,0.9,0.9,0.925,0.975,0.9629629629629629,0.923076923076923,0.7999999999999998,1,0.7421052631578947
RandomForest_BestFirst(backward)_4.csv,RandomForest,BestFirst(backward),none,none,0.28888888888888886,0.4222222222222222,0.5111111111111111,0.5555555555555556,0.6888888888888889,0.7333333333333333,0.8,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8888888888888888,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.9333333333333333,1.0,0.7525712035479297,0.37142857142857144,0.46341463414634143,0.5111111111111111,0.5555555555555556,0.6888888888888889,0.7333333333333333,0.8,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8666666666666667,0.8888888888888888,0.9333333333333333,0.9333333333333333,0.9333333333333333,0.8695652173913044,0.7500000000000001,0.40000000000000036,1,0.7871345029239768
RandomForest_BestFirst(backward)_SensitiveThreshold_1.csv,RandomForest,BestFirst(backward),none,SensitiveThreshold,0.06666666666666667,0.16666666666666666,0.21666666666666667,0.3,0.35,0.4166666666666667,0.48333333333333334,0.5333333333333333,0.6333333333333333,0.6666666666666666,0.7666666666666667,0.8666666666666667,0.8666666666666667,0.9666666666666667,1.0,1.0,1.0,1.0,1.0,0.6541601727570138,0.10810810810810811,0.2222222222222222,0.2549019607843137,0.32727272727272716,0.35593220338983056,0.41666666666666674,0.4833333333333334,0.5333333333333333,0.6333333333333333,0.6666666666666666,0.7666666666666667,0.8666666666666667,0.8545454545454546,0.9393939393939394,1.0,1.0,1.0,1.0,1,0.6473684210526316
RandomForest_BestFirst(backward)_SensitiveThreshold_2.csv,RandomForest,BestFirst(backward),none,SensitiveThreshold,0.0425531914893617,0.0851063829787234,0.1276595744680851,0.2978723404255319,0.40425531914893614,0.46808510638297873,0.574468085106383,0.6595744680851063,0.7446808510638298,0.7872340425531915,0.8723404255319149,0.9148936170212766,0.9574468085106383,1.0,1.0,1.0,1.0,1.0,1.0,0.6829833893243747,0.06249999999999989,0.09999999999999998,0.1333333333333333,0.2978723404255319,0.4042553191489362,0.46808510638297873,0.574468085106383,0.6595744680851063,0.7446808510638298,0.7872340425531915,0.8723404255319149,0.9148936170212766,0.9574468085106383,1.0,1.0,1.0,1.0,1.0,1,0.6808510638297873
RandomForest_BestFirst(backward)_SensitiveThreshold_3.csv,RandomForest,BestFirst(backward),none,SensitiveThreshold,0.15,0.25,0.325,0.375,0.475,0.525,0.6,0.675,0.725,0.825,0.85,0.875,0.975,0.975,1.0,1.0,1.0,1.0,1.0,0.7184556786703601,0.1875,0.26315789473684215,0.32499999999999996,0.375,0.475,0.525,0.6,0.675,0.725,0.825,0.85,0.875,0.975,0.975,1.0,1.0,1.0,1.0,1,0.7157894736842105
RandomForest_BestFirst(backward)_SensitiveThreshold_4.csv,RandomForest,BestFirst(backward),none,SensitiveThreshold,0.24444444444444444,0.4,0.4888888888888889,0.5111111111111111,0.5555555555555556,0.6444444444444445,0.6666666666666666,0.6666666666666666,0.7111111111111111,0.7777777777777778,0.8444444444444444,0.9111111111111111,0.9555555555555556,0.9555555555555556,1.0,1.0,1.0,1.0,1.0,0.7601157364957108,0.3142857142857143,0.4390243902439025,0.48888888888888893,0.5111111111111111,0.5555555555555556,0.6444444444444445,0.6666666666666666,0.6666666666666666,0.7111111111111111,0.7777777777777778,0.8444444444444444,0.9111111111111111,0.9555555555555556,0.9555555555555556,1.0,1.0,1.0,1.0,1,0.7543859649122807
RandomForest_BestFirst(backward)_SMOTE_1.csv,RandomForest,BestFirst(backward),SMOTE,none,0.11864406779661017,0.23728813559322035,0.288135593220339,0.3220338983050847,0.3559322033898305,0.4406779661016949,0.4745762711864407,0.5423728813559322,0.5932203389830508,0.6440677966101694,0.6610169491525424,0.711864406779661,0.7288135593220338,0.7288135593220338,0.7288135593220338,0.7288135593220338,0.7457627118644068,0.8813559322033898,1.0,0.36516056239517436,0.18918918918918926,0.3111111111111111,0.33333333333333337,0.34545454545454546,0.35593220338983045,0.43333333333333324,0.4666666666666668,0.5333333333333334,0.5833333333333333,0.6333333333333333,0.65,0.7,0.6909090909090909,0.48484848484848475,0.2272727272727273,0,0,0,0.0,0.575379125780553
RandomForest_BestFirst(backward)_SMOTE_2.csv,RandomForest,BestFirst(backward),SMOTE,none,0.0851063829787234,0.2127659574468085,0.2765957446808511,0.3829787234042553,0.46808510638297873,0.5106382978723404,0.5531914893617021,0.6382978723404256,0.6808510638297872,0.7659574468085106,0.8085106382978723,0.8936170212765957,0.9148936170212766,1.0,1.0,1.0,1.0,1.0,1.0,0.6989952718676123,0.125,0.25,0.28888888888888886,0.3829787234042553,0.46808510638297873,0.5106382978723404,0.5531914893617021,0.6382978723404256,0.6808510638297872,0.7659574468085106,0.8085106382978723,0.8936170212765957,0.9148936170212766,1.0,1.0,1.0,1.0,1.0,1,0.6942889137737962
RandomForest_BestFirst(backward)_SMOTE_3.csv,RandomForest,BestFirst(backward),SMOTE,none,0.175,0.2,0.325,0.35,0.425,0.425,0.5,0.55,0.6,0.7,0.8,0.825,0.85,0.9,0.95,0.95,0.95,0.95,1.0,0.6316503204141708,0.21875,0.21052631578947367,0.32499999999999996,0.35,0.42500000000000004,0.42500000000000004,0.5,0.55,0.6,0.7,0.8,0.825,0.85,0.9,0.95,0.9259259259259258,0.846153846153846,0.5999999999999996,1,0.6539473684210525
RandomForest_BestFirst(backward)_SMOTE_4.csv,RandomForest,BestFirst(backward),SMOTE,none,0.2222222222222222,0.3111111111111111,0.4444444444444444,0.5333333333333333,0.5555555555555556,0.5777777777777777,0.6666666666666666,0.7111111111111111,0.7555555555555555,0.8222222222222222,0.8666666666666667,0.8666666666666667,0.8888888888888888,0.9111111111111111,0.9111111111111111,0.9111111111111111,0.9111111111111111,0.9111111111111111,1.0,0.6753180228762078,0.2857142857142857,0.3414634146341463,0.4444444444444444,0.5333333333333333,0.5555555555555556,0.5777777777777777,0.6666666666666666,0.7111111111111111,0.7555555555555555,0.8222222222222222,0.8666666666666667,0.8666666666666667,0.8888888888888888,0.9111111111111111,0.9111111111111111,0.826086956521739,0.6666666666666667,0.20000000000000018,1,0.7251461988304094
RandomForest_SensitiveThreshold_1.csv,RandomForest,none,none,SensitiveThreshold,0.08333333333333333,0.15,0.21666666666666667,0.2833333333333333,0.4166666666666667,0.5,0.5833333333333334,0.6333333333333333,0.6833333333333333,0.7333333333333333,0.8166666666666667,0.9,0.9833333333333333,1.0,1.0,1.0,1.0,1.0,1.0,0.6923513158098874,0.1351351351351352,0.20000000000000007,0.2549019607843137,0.3090909090909091,0.423728813559322,0.5,0.5833333333333334,0.6333333333333333,0.6833333333333333,0.7333333333333333,0.8166666666666667,0.9,0.9818181818181818,1.0,1.0,1.0,1.0,1.0,1,0.6833333333333333
RandomForest_SensitiveThreshold_2.csv,RandomForest,none,none,SensitiveThreshold,0.06382978723404255,0.1276595744680851,0.1702127659574468,0.2765957446808511,0.40425531914893614,0.5319148936170213,0.574468085106383,0.6808510638297872,0.7446808510638298,0.7872340425531915,0.851063829787234,0.9148936170212766,0.9787234042553191,1.0,1.0,1.0,1.0,1.0,1.0,0.6929583488864005,0.09375,0.1499999999999999,0.1777777777777778,0.27659574468085113,0.4042553191489362,0.5319148936170213,0.574468085106383,0.6808510638297872,0.7446808510638298,0.7872340425531915,0.851063829787234,0.9148936170212766,0.9787234042553191,1.0,1.0,1.0,1.0,1.0,1,0.6898096304591267
RandomForest_SensitiveThreshold_3.csv,RandomForest,none,none,SensitiveThreshold,0.15,0.3,0.35,0.425,0.5,0.55,0.65,0.675,0.775,0.825,0.9,0.9,0.975,1.0,1.0,1.0,1.0,1.0,1.0,0.7383310249307481,0.1875,0.3157894736842106,0.35,0.42500000000000004,0.5,0.55,0.65,0.675,0.775,0.825,0.9,0.9,0.975,1.0,1.0,1.0,1.0,1.0,1,0.7355263157894738
RandomForest_SensitiveThreshold_4.csv,RandomForest,none,none,SensitiveThreshold,0.20454545454545456,0.2727272727272727,0.38636363636363635,0.5,0.5227272727272727,0.5909090909090909,0.6136363636363636,0.6590909090909091,0.7272727272727273,0.7954545454545454,0.8636363636363636,0.8863636363636364,0.9318181818181818,1.0,1.0,1.0,1.0,1.0,1.0,0.6573516240229418,0.25714285714285723,0.29268292682926833,0.37777777777777777,0.48888888888888893,0.5111111111111111,0.5777777777777778,0.6000000000000001,0.6444444444444444,0.7111111111111111,0.7777777777777778,0.8444444444444444,0.8666666666666667,0.9111111111111111,0.9777777777777777,0.9777777777777777,0.9565217391304348,0.9166666666666667,0.8000000000000002,0.0,0.7344497607655502
RandomForest_SMOTE_1.csv,RandomForest,none,SMOTE,none,0.1,0.21666666666666667,0.2833333333333333,0.4,0.5333333333333333,0.6166666666666667,0.6666666666666666,0.7333333333333333,0.7833333333333333,0.8333333333333334,0.9,0.9333333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,0.9833333333333333,1.0,0.7212267627521866,0.16216216216216217,0.28888888888888886,0.33333333333333337,0.4363636363636364,0.5423728813559322,0.6166666666666667,0.6666666666666666,0.7333333333333333,0.7833333333333333,0.8333333333333334,0.9,0.9333333333333333,0.9818181818181818,0.9696969696969696,0.9545454545454544,0.9285714285714284,0.8888888888888886,0.7499999999999991,1,0.7315789473684209
RandomForest_SMOTE_2.csv,RandomForest,none,SMOTE,none,0.10638297872340426,0.19148936170212766,0.2978723404255319,0.3829787234042553,0.5319148936170213,0.6170212765957447,0.6808510638297872,0.7021276595744681,0.7446808510638298,0.851063829787234,0.9148936170212766,0.9574468085106383,0.9787234042553191,1.0,1.0,1.0,1.0,1.0,1.0,0.7396875388826677,0.1562500000000001,0.2250000000000001,0.3111111111111111,0.3829787234042553,0.5319148936170213,0.6170212765957447,0.6808510638297872,0.7021276595744681,0.7446808510638298,0.851063829787234,0.9148936170212766,0.9574468085106383,0.9787234042553191,1.0,1.0,1.0,1.0,1.0,1,0.7346024636058232
RandomForest_SMOTE_3.csv,RandomForest,none,SMOTE,none,0.2,0.325,0.35,0.45,0.525,0.6,0.725,0.75,0.875,0.875,0.9,0.95,0.95,0.975,1.0,1.0,1.0,1.0,1.0,0.7640581717451523,0.2499999999999999,0.3421052631578947,0.35,0.44999999999999996,0.525,0.6,0.725,0.75,0.875,0.875,0.9,0.95,0.95,0.975,1.0,1.0,1.0,1.0,1,0.7605263157894737
RandomForest_SMOTE_4.csv,RandomForest,none,SMOTE,none,0.2,0.3333333333333333,0.4,0.4888888888888889,0.5555555555555556,0.5777777777777777,0.6666666666666666,0.7333333333333333,0.7777777777777778,0.8,0.8222222222222222,0.8666666666666667,0.8666666666666667,0.8888888888888888,0.9111111111111111,0.9111111111111111,0.9111111111111111,0.9111111111111111,1.0,0.6669108260222844,0.25714285714285723,0.36585365853658547,0.4,0.48888888888888893,0.5555555555555556,0.5777777777777777,0.6666666666666666,0.7333333333333333,0.7777777777777778,0.8,0.8222222222222222,0.8666666666666667,0.8666666666666667,0.8888888888888888,0.9111111111111111,0.826086956521739,0.6666666666666667,0.20000000000000018,1,0.7169590643274855
