Name, Release, LOC, #Comments, #Revisions, #Auth, #Fix, LOC touched, LOC added, MAX LOC added, AVG LOC added, churn, MAX churn, AVG churn, Buggy
hedwig-protocol/src/main/java/org/apache/hedwig/protocol/PubSubProtocol.java,1,6367,141,2,2,0,18077,12222,6127,6111,6367,6095,3183,YES
hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/MessageIdUtils.java,1,153,33,2,2,0,157,155,153,77,153,153,76,NO
hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/PubSubResponseUtils.java,1,43,20,1,1,0,43,43,43,43,43,43,43,NO
hedwig-protocol/src/main/java/org/apache/hedwig/protoextensions/SubscriptionStateUtils.java,1,41,21,2,2,0,43,42,41,21,41,41,20,NO
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/AbstractBenchmark.java,1,105,18,3,2,0,205,155,104,51,105,104,35,YES
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookieBenchmark.java,1,105,17,5,3,0,191,148,103,29,105,103,21,YES
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/BookkeeperBenchmark.java,1,92,17,4,3,0,160,126,91,31,92,91,23,YES
hedwig-server/src/main/java/org/apache/hedwig/server/benchmark/FakeBookie.java,1,101,18,3,2,0,201,151,100,50,101,100,33,NO
hedwig-server/src/main/java/org/apache/hedwig/server/common/ByteStringInterner.java,1,45,19,1,1,0,45,45,45,45,45,45,45,YES
hedwig-server/src/main/java/org/apache/hedwig/server/common/ServerConfiguration.java,1,289,49,2,2,0,291,290,289,145,289,289,144,YES
hedwig-server/src/main/java/org/apache/hedwig/server/common/TerminateJVMExceptionHandler.java,1,32,17,2,2,0,38,35,31,17,32,31,16,NO
hedwig-server/src/main/java/org/apache/hedwig/server/common/TopicOpQueuer.java,1,111,20,1,1,0,111,111,111,111,111,111,111,NO
hedwig-server/src/main/java/org/apache/hedwig/server/common/UnexpectedError.java,1,35,20,2,2,0,37,36,35,18,35,35,17,NO
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/ChannelEndPoint.java,1,81,18,1,1,0,81,81,81,81,81,81,81,YES
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryCallback.java,1,27,17,1,1,0,27,27,27,27,27,27,27,NO
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryEndPoint.java,1,28,17,1,1,0,28,28,28,28,28,28,28,NO
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/DeliveryManager.java,1,29,17,2,2,0,31,30,29,15,29,29,14,YES
hedwig-server/src/main/java/org/apache/hedwig/server/delivery/FIFODeliveryManager.java,1,566,151,4,3,0,634,600,561,150,566,561,141,YES
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/BaseHandler.java,1,64,17,2,2,0,96,80,64,40,64,64,32,NO
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ChannelDisconnectListener.java,1,29,21,2,2,0,31,30,29,15,29,29,14,NO
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/ConsumeHandler.java,1,64,17,2,2,0,66,65,64,32,64,64,32,NO
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/Handler.java,1,37,27,2,2,0,43,40,37,20,37,37,18,NO
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/PublishHandler.java,1,68,17,2,2,0,90,79,68,39,68,68,34,YES
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/SubscribeHandler.java,1,154,32,3,2,0,176,165,153,55,154,153,51,YES
hedwig-server/src/main/java/org/apache/hedwig/server/handlers/UnsubscribeHandler.java,1,72,17,2,2,0,74,73,72,36,72,72,36,YES
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServer.java,1,385,64,6,3,0,415,400,364,66,385,364,64,YES
hedwig-server/src/main/java/org/apache/hedwig/server/netty/PubSubServerPipelineFactory.java,1,76,30,2,2,0,80,78,76,39,76,76,38,NO
hedwig-server/src/main/java/org/apache/hedwig/server/netty/UmbrellaHandler.java,1,159,31,3,2,0,167,163,158,54,159,158,53,NO
hedwig-server/src/main/java/org/apache/hedwig/server/persistence/BookkeeperPersistenceManager.java,1,737,126,3,2,0,1035,886,736,295,737,736,245,YES
