name,firstCommit,#Commits
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroReducer.java,commit a364235bde361cb9d4336fdc5564e8a1b392291f 1303329337 -----sp,1
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroSerialization.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroUtf8InputFormat.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroValue.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroWrapper.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/FsInput.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopCombiner.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopMapper.java,commit a364235bde361cb9d4336fdc5564e8a1b392291f 1303329337 -----sp,1
lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducer.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducerBase.java,commit a364235bde361cb9d4336fdc5564e8a1b392291f 1303329337 -----sp,1
lang/java/mapred/src/main/java/org/apache/avro/mapred/Pair.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileInputFormat.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileReader.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileRecordReader.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherData.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherInputFormat.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherJob.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeyComparator.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeySerialization.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherMapRunner.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputFormat.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputService.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherPartitioner.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherRecordReader.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherReducer.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetheredProcess.java,,0
lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java,,0
lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/IDLProtocolMojo.java,commit afa1fd51ad1defb83e622260625cedf597057458 1304114943 -----sp,1
lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/ProtocolMojo.java,commit afa1fd51ad1defb83e622260625cedf597057458 1304114943 -----sp,1
lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/SchemaMojo.java,commit afa1fd51ad1defb83e622260625cedf597057458 1304114943 -----sp,1
lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetSchemaTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/DataFileReadTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/FromTextTool.java,commit 4ed7ff8e89a89af2df7a56f3dc83996a080adece 1303246117 -----sp,1
lang/java/tools/src/main/java/org/apache/avro/tool/IdlTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/Main.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/RecodecTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/TetherTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/ToTextTool.java,commit 4ed7ff8e89a89af2df7a56f3dc83996a080adece 1303246117 -----sp,1
lang/java/tools/src/main/java/org/apache/avro/tool/Tool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/Util.java,,0
lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java,,0
lang/java/avro/src/main/java/org/apache/avro/AvroRuntimeException.java,,0
lang/java/avro/src/main/java/org/apache/avro/AvroTypeException.java,,0
lang/java/avro/src/main/java/org/apache/avro/Protocol.java,,0
lang/java/avro/src/main/java/org/apache/avro/Schema.java,commit b1bb350b513bfc925960faeb65a28351e7e9ceaa 1313186028 -----sp,4
lang/java/avro/src/main/java/org/apache/avro/SchemaParseException.java,,0
lang/java/avro/src/main/java/org/apache/avro/UnresolvedUnionException.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/Codec.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/DataFileConstants.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java,commit 460b26da6b3d929887c9e0fa814851562e2a797f 1309461835 -----sp,1
lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,commit ea05ebd20d8ae1fc7e6cdfa64c6a40c204d728fe 1305820240 -----sp,1
lang/java/avro/src/main/java/org/apache/avro/file/DeflateCodec.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/FileReader.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/LengthLimitedInputStream.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/SeekableFileInput.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/SnappyCodec.java,commit b623e6f1019798c69c9178c3eb3e2101fb0fe383 1310419269 -----sp,1
lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java,,0
lang/java/avro/src/main/java/org/apache/avro/generic/GenericContainer.java,,0
lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,commit df5f9be0214ea3884fc15181d88a0b3e0da4bf3c 1309549968 -----sp,2
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,,0
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,,0
lang/java/avro/src/main/java/org/apache/avro/generic/GenericEnumSymbol.java,,0
lang/java/avro/src/main/java/org/apache/avro/generic/GenericFixed.java,,0
lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecord.java,,0
lang/java/avro/src/main/java/org/apache/avro/generic/IndexedRecord.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/BinaryEncoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/DatumReader.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/DatumWriter.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/Decoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/JsonEncoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/ParsingDecoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/ResolvingDecoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/ValidatingDecoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/parsing/Parser.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/parsing/SkipParser.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,,0
lang/java/avro/src/main/java/org/apache/avro/reflect/Nullable.java,,0
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,commit b61743eb5b604f50aeed13abcdd5164e2d71f706 1311807166 -----sp,1
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,,0
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java,,0
lang/java/avro/src/main/java/org/apache/avro/reflect/Stringable.java,,0
lang/java/avro/src/main/java/org/apache/avro/reflect/Union.java,,0
lang/java/avro/src/main/java/org/apache/avro/specific/FixedSize.java,,0
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificData.java,commit a03c19564906b179de1845c9614a985523162f6a 1313093662 -----sp,2
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java,commit a03c19564906b179de1845c9614a985523162f6a 1313093662 -----sp,1
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumWriter.java,,0
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificExceptionBase.java,,0
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificFixed.java,,0
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecord.java,,0
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBase.java,,0
lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferInputStream.java,,0
lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java,,0
lang/java/avro/src/main/java/org/apache/avro/util/Utf8.java,,0
lang/java/avro/src/main/java/org/apache/avro/util/WeakIdentityHashMap.java,,0
lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/ProtocolTask.java,,0
lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SchemaTask.java,,0
lang/java/compiler/src/main/java/org/apache/avro/compiler/specific/SpecificCompiler.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/CallFuture.java,commit 153ce108ab9334a4a74e266c078f4d0c08e2f485 1308216809 -----sp,1
lang/java/ipc/src/main/java/org/apache/avro/ipc/Callback.java,commit 153ce108ab9334a4a74e266c078f4d0c08e2f485 1308216809 -----sp,1
lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramServer.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/DatagramTransceiver.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpServer.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/HttpTransceiver.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/Ipc.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/LocalTransceiver.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyServer.java,commit 153ce108ab9334a4a74e266c078f4d0c08e2f485 1308216809 -----sp,2
lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransceiver.java,commit c4f243262392626c8a9e95ba1e4c355e21ab388a 1309537854 -----sp,2
lang/java/ipc/src/main/java/org/apache/avro/ipc/NettyTransportCodec.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCContext.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/RPCPlugin.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/Requestor.java,commit c4f243262392626c8a9e95ba1e4c355e21ab388a 1309537854 -----sp,3
lang/java/ipc/src/main/java/org/apache/avro/ipc/Responder.java,commit 153ce108ab9334a4a74e266c078f4d0c08e2f485 1308216809 -----sp,1
lang/java/ipc/src/main/java/org/apache/avro/ipc/ResponderServlet.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketServer.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/SaslSocketTransceiver.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/Server.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketServer.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/SocketTransceiver.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/Transceiver.java,commit c4f243262392626c8a9e95ba1e4c355e21ab388a 1309537854 -----sp,2
lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericRequestor.java,commit 153ce108ab9334a4a74e266c078f4d0c08e2f485 1308216809 -----sp,2
lang/java/ipc/src/main/java/org/apache/avro/ipc/generic/GenericResponder.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectRequestor.java,commit d4867eb2aba282ebc38d4a25631ea8cd802b2b18 1307014908 -----sp,1
lang/java/ipc/src/main/java/org/apache/avro/ipc/reflect/ReflectResponder.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificRequestor.java,commit c4f243262392626c8a9e95ba1e4c355e21ab388a 1309537854 -----sp,3
lang/java/ipc/src/main/java/org/apache/avro/ipc/specific/SpecificResponder.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/FloatHistogram.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Histogram.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/IntegerHistogram.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StaticServlet.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsPlugin.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServer.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/StatsServlet.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/stats/Stopwatch.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/FileSpanStorage.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/InMemorySpanStorage.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanAggregator.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/SpanStorage.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/StaticServlet.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/Trace.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceClientServlet.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceCollection.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TraceNode.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePlugin.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/TracePluginConfiguration.java,,0
lang/java/ipc/src/main/java/org/apache/avro/ipc/trace/Util.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroAsTextInputFormat.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroAsTextRecordReader.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroCollector.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroInputFormat.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroJob.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKey.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroKeyComparator.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroMapper.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroOutputFormat.java,commit b65bfcf9cf6004ae8c2cff0cd58e251032e4c719 1306744074 -----sp,1
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroRecordReader.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroReducer.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroSerialization.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroTextOutputFormat.java,commit b65bfcf9cf6004ae8c2cff0cd58e251032e4c719 1306744074 -----sp,1
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroUtf8InputFormat.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroValue.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/AvroWrapper.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/FsInput.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopCombiner.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopMapper.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducer.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/HadoopReducerBase.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/Pair.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileInputFormat.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileReader.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/SequenceFileRecordReader.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherData.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherInputFormat.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherJob.java,commit 0a3c5b470e8882e478052af07283b2a6b46ba79f 1309537419 -----sp,1
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeyComparator.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherKeySerialization.java,commit 0a3c5b470e8882e478052af07283b2a6b46ba79f 1309537419 -----sp,1
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherMapRunner.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputFormat.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherOutputService.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherPartitioner.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherRecordReader.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetherReducer.java,,0
lang/java/mapred/src/main/java/org/apache/avro/mapred/tether/TetheredProcess.java,commit 0a3c5b470e8882e478052af07283b2a6b46ba79f 1309537419 -----sp,1
lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/AbstractAvroMojo.java,,0
lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/IDLProtocolMojo.java,,0
lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/ProtocolMojo.java,,0
lang/java/maven-plugin/src/main/java/org/apache/avro/mojo/SchemaMojo.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/BinaryFragmentToJsonTool.java,commit 2f5cdaf1a0d0003a01184ee201ca8e81bd8a9db0 1309384072 -----sp,1
lang/java/tools/src/main/java/org/apache/avro/tool/DataFileGetSchemaTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/DataFileReadTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/DataFileWriteTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/FromTextTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/IdlTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/InduceSchemaTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/JsonToBinaryFragmentTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/Main.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/RecodecTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/RpcReceiveTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/RpcSendTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/SpecificCompilerTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/TetherTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/ToTextTool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/Tool.java,,0
lang/java/tools/src/main/java/org/apache/avro/tool/Util.java,,0
lang/java/avro/src/main/java/org/apache/avro/AvroRemoteException.java,commit 666be14b735fa4b6e03c20b5c15d229f90efd437 1314392090 -----sp,1
lang/java/avro/src/main/java/org/apache/avro/AvroRuntimeException.java,,0
lang/java/avro/src/main/java/org/apache/avro/AvroTypeException.java,,0
lang/java/avro/src/main/java/org/apache/avro/Protocol.java,,0
lang/java/avro/src/main/java/org/apache/avro/Schema.java,,0
lang/java/avro/src/main/java/org/apache/avro/SchemaParseException.java,,0
lang/java/avro/src/main/java/org/apache/avro/UnresolvedUnionException.java,,0
lang/java/avro/src/main/java/org/apache/avro/data/ErrorBuilder.java,commit 666be14b735fa4b6e03c20b5c15d229f90efd437 1314392090 -----sp,1
lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilder.java,commit 666be14b735fa4b6e03c20b5c15d229f90efd437 1314392090 -----sp,1
lang/java/avro/src/main/java/org/apache/avro/data/RecordBuilderBase.java,commit 666be14b735fa4b6e03c20b5c15d229f90efd437 1314392090 -----sp,1
lang/java/avro/src/main/java/org/apache/avro/file/Codec.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/CodecFactory.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/DataFileConstants.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/DataFileReader12.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/DataFileStream.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/DataFileWriter.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/DeflateCodec.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/FileReader.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/LengthLimitedInputStream.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/NullCodec.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/SeekableFileInput.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/SeekableInput.java,,0
lang/java/avro/src/main/java/org/apache/avro/file/SnappyCodec.java,,0
lang/java/avro/src/main/java/org/apache/avro/generic/GenericArray.java,,0
lang/java/avro/src/main/java/org/apache/avro/generic/GenericContainer.java,,0
lang/java/avro/src/main/java/org/apache/avro/generic/GenericData.java,commit 666be14b735fa4b6e03c20b5c15d229f90efd437 1314392090 -----sp,1
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumReader.java,commit 666be14b735fa4b6e03c20b5c15d229f90efd437 1314392090 -----sp,1
lang/java/avro/src/main/java/org/apache/avro/generic/GenericDatumWriter.java,,0
lang/java/avro/src/main/java/org/apache/avro/generic/GenericEnumSymbol.java,,0
lang/java/avro/src/main/java/org/apache/avro/generic/GenericFixed.java,,0
lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecord.java,,0
lang/java/avro/src/main/java/org/apache/avro/generic/GenericRecordBuilder.java,commit 666be14b735fa4b6e03c20b5c15d229f90efd437 1314392090 -----sp,1
lang/java/avro/src/main/java/org/apache/avro/generic/IndexedRecord.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/BinaryData.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/BinaryDecoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/BinaryEncoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/BlockingBinaryEncoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/BufferedBinaryEncoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/DatumReader.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/DatumWriter.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/Decoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/DecoderFactory.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryDecoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/DirectBinaryEncoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/Encoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/EncoderFactory.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/JsonDecoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/JsonEncoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/ParsingDecoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/ParsingEncoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/ResolvingDecoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/ValidatingDecoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/ValidatingEncoder.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/parsing/JsonGrammarGenerator.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/parsing/Parser.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/parsing/ResolvingGrammarGenerator.java,commit 666be14b735fa4b6e03c20b5c15d229f90efd437 1314392090 -----sp,1
lang/java/avro/src/main/java/org/apache/avro/io/parsing/SkipParser.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/parsing/Symbol.java,,0
lang/java/avro/src/main/java/org/apache/avro/io/parsing/ValidatingGrammarGenerator.java,,0
lang/java/avro/src/main/java/org/apache/avro/reflect/Nullable.java,,0
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectData.java,,0
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumReader.java,commit 666be14b735fa4b6e03c20b5c15d229f90efd437 1314392090 -----sp,1
lang/java/avro/src/main/java/org/apache/avro/reflect/ReflectDatumWriter.java,,0
lang/java/avro/src/main/java/org/apache/avro/reflect/Stringable.java,,0
lang/java/avro/src/main/java/org/apache/avro/reflect/Union.java,,0
lang/java/avro/src/main/java/org/apache/avro/specific/FixedSize.java,,0
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificData.java,commit 666be14b735fa4b6e03c20b5c15d229f90efd437 1314392090 -----sp,1
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumReader.java,commit 666be14b735fa4b6e03c20b5c15d229f90efd437 1314392090 -----sp,1
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificDatumWriter.java,,0
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificErrorBuilderBase.java,commit 666be14b735fa4b6e03c20b5c15d229f90efd437 1314392090 -----sp,1
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificExceptionBase.java,commit 666be14b735fa4b6e03c20b5c15d229f90efd437 1314392090 -----sp,1
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificFixed.java,commit 666be14b735fa4b6e03c20b5c15d229f90efd437 1314392090 -----sp,1
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecord.java,,0
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBase.java,,0
lang/java/avro/src/main/java/org/apache/avro/specific/SpecificRecordBuilderBase.java,commit 666be14b735fa4b6e03c20b5c15d229f90efd437 1314392090 -----sp,1
lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferInputStream.java,,0
lang/java/avro/src/main/java/org/apache/avro/util/ByteBufferOutputStream.java,,0
