key,creationDate,resolutionDate,injectedVersion,openingVersion,fixedVersion,affectedVersion,numOfCommits
AVRO-1664,2015-04-24,2020-06-08,1.7.7,1.8.0,1.10.0,[1.7.7, 1.8.0, 1.8.1, 1.8.2, 1.9.0, 1.9.1, 1.9.2],0
AVRO-1667,2015-05-05,2016-03-15,1.7.7,1.8.0,1.8.1,[1.7.7, 1.8.0],0
AVRO-1673,2015-05-29,2015-07-15,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1676,2015-06-03,2015-08-25,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1689,2015-06-25,2015-06-25,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1688,2015-06-25,2015-07-13,1.7.5,1.8.0,1.8.0,[1.7.5, 1.7.7],0
AVRO-1691,2015-06-30,2016-01-19,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1700,2015-07-11,2015-08-26,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1701,2015-07-11,2016-04-13,1.7.7,1.8.0,1.8.1,[1.7.7, 1.8.0],0
AVRO-1713,2015-08-06,2015-08-07,1.7.5,1.8.0,1.8.0,[1.7.5, 1.7.7],0
AVRO-1715,2015-08-07,2015-10-07,1.7.7,1.8.0,1.8.0,[1.7.7, 1.8.0],0
AVRO-1719,2015-08-19,2016-09-04,1.7.7,1.8.0,1.8.2,[1.7.7, 1.8.0, 1.8.1],0
AVRO-1725,2015-09-01,2016-01-11,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1737,2015-09-11,2023-07-20,1.7.7,1.8.0,1.11.3,[1.7.7, 1.8.0, 1.8.1, 1.8.2, 1.9.0, 1.9.1, 1.9.2, 1.10.0, 1.10.1, 1.10.2, 1.11.0, 1.11.1, 1.11.2],0
AVRO-1739,2015-09-13,2015-10-07,1.7.5,1.8.0,1.8.0,[1.7.5, 1.7.7],0
AVRO-1741,2015-09-15,2018-12-20,1.7.5,1.8.0,1.9.0,[1.7.5, 1.7.7, 1.8.0, 1.8.1, 1.8.2],0
AVRO-1743,2015-10-04,2018-11-29,1.7.7,1.8.0,1.9.0,[1.7.7, 1.8.0, 1.8.1, 1.8.2],0
AVRO-1750,2015-10-15,2017-01-29,1.7.7,1.8.0,1.8.2,[1.7.7, 1.8.0, 1.8.1],0
AVRO-1754,2015-11-04,2015-11-26,1.7.5,1.8.0,1.8.0,[1.7.5, 1.7.7],0
AVRO-1755,2015-11-08,2015-11-25,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1775,2015-12-30,2016-01-19,1.7.5,1.8.0,1.8.0,[1.7.5, 1.7.7],0
AVRO-1782,2016-01-11,2016-01-13,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1783,2016-01-11,2016-01-21,1.7.7,1.8.0,1.8.0,[1.7.7],0
AVRO-1799,2016-02-10,2016-02-29,1.8.0,1.8.1,1.8.1,[1.8.0],0
AVRO-1807,2016-03-08,2016-05-14,1.8.0,1.8.1,1.8.1,[1.8.0],0
AVRO-1810,2016-03-10,2019-03-04,1.8.0,1.8.1,1.9.0,[1.8.0, 1.8.1, 1.8.2],0
AVRO-1814,2016-03-17,2016-04-28,1.8.0,1.8.1,1.8.1,[1.8.0],0
AVRO-1813,2016-03-17,2017-02-10,1.8.0,1.8.1,1.8.2,[1.8.0, 1.8.1],0
AVRO-1820,2016-04-02,2016-04-20,1.8.0,1.8.1,1.8.1,[1.8.0],0
AVRO-1821,2016-04-04,2017-06-20,1.8.0,1.8.1,1.9.0,[1.8.0, 1.8.1, 1.8.2],0
AVRO-1824,2016-04-08,2016-04-09,1.8.0,1.8.1,1.8.1,[1.8.0],0
AVRO-1826,2016-04-09,2016-04-17,1.7.7,1.8.1,1.8.1,[1.7.7, 1.8.0],0
AVRO-1844,2016-05-12,2018-12-10,1.8.0,1.8.1,1.9.0,[1.8.0, 1.8.1, 1.8.2],0
AVRO-1848,2016-05-19,2016-09-04,1.8.0,1.8.1,1.8.2,[1.8.0, 1.8.1],0
AVRO-1849,2016-05-20,2016-09-27,1.7.7,1.8.1,1.8.2,[1.7.7, 1.8.0, 1.8.0, 1.8.1],0
AVRO-1851,2016-05-23,2022-02-10,1.7.7,1.8.2,1.11.1,[1.7.7, 1.11.0, 1.8.0, 1.8.1, 1.8.2, 1.9.0, 1.9.1, 1.9.2, 1.10.0, 1.10.1, 1.10.2, 1.11.0],0
AVRO-1853,2016-05-25,2016-09-27,1.8.1,1.8.2,1.8.2,[1.8.1],0
AVRO-1857,2016-06-02,2017-05-25,1.7.7,1.8.2,1.9.0,[1.7.7, 1.8.0, 1.8.1, 1.8.2],0
AVRO-1860,2016-06-06,2016-10-06,1.8.1,1.8.2,1.8.2,[1.8.1],0
AVRO-1861,2016-06-07,2016-10-10,1.8.1,1.8.2,1.8.2,[1.8.1],0
AVRO-1867,2016-06-22,2016-06-22,1.8.0,1.8.2,1.8.2,[1.8.0, 1.8.1],0
AVRO-1866,2016-06-22,2017-01-29,1.8.1,1.8.2,1.8.2,[1.8.1],0
AVRO-1869,2016-06-28,2016-06-28,1.8.0,1.8.2,1.8.2,[1.8.0, 1.8.1, 1.8.1],0
AVRO-1872,2016-06-29,2016-07-01,1.8.1,1.8.2,1.8.2,[1.8.1],0
AVRO-1873,2016-06-30,2016-09-12,1.8.1,1.8.2,1.8.2,[1.8.1],0
AVRO-1874,2016-07-04,2016-09-04,1.8.1,1.8.2,1.8.2,[1.8.1],0
AVRO-1882,2016-07-11,2016-10-30,1.8.1,1.8.2,1.8.2,[1.8.1],0
AVRO-1881,2016-07-11,2017-01-10,1.8.1,1.8.2,1.8.2,[1.8.1],0
AVRO-1883,2016-07-17,2017-10-27,1.8.1,1.8.2,1.9.0,[1.8.1, 1.8.2],0
AVRO-1888,2016-07-24,2016-09-04,1.8.0,1.8.2,1.8.2,[1.8.0, 1.8.1],0
AVRO-1889,2016-07-25,2018-05-09,1.8.1,1.8.2,1.9.0,[1.8.1, 1.8.2],0
AVRO-1891,2016-08-02,2019-12-01,1.8.1,1.8.2,1.9.2,[1.8.1, 1.8.2, 1.9.0, 1.9.1],0
AVRO-1893,2016-08-03,2016-08-03,1.8.0,1.8.2,1.8.2,[1.8.0, 1.8.1],0
AVRO-1897,2016-08-08,2016-11-05,1.8.1,1.8.2,1.8.2,[1.8.1],0
AVRO-1898,2016-08-16,2017-02-18,1.8.1,1.8.2,1.8.2,[1.8.1],0
AVRO-1901,2016-08-23,2016-09-19,1.7.7,1.8.2,1.8.2,[1.7.7, 1.8.1, 1.9.0, 1.8.0, 1.8.1],0
AVRO-1902,2016-08-30,2018-11-21,1.8.1,1.8.2,1.9.0,[1.8.1, 1.8.2],0
AVRO-1906,2016-08-31,2018-11-29,1.8.1,1.8.2,1.9.0,[1.8.1, 1.8.2],0
AVRO-1904,2016-08-31,2018-11-29,1.8.1,1.8.2,1.9.0,[1.8.1, 1.8.2],0
AVRO-1908,2016-09-04,2016-09-08,1.8.0,1.8.2,1.8.2,[1.8.0, 1.8.1],0
AVRO-1912,2016-09-09,2017-01-29,1.8.0,1.8.2,1.8.2,[1.8.0, 1.8.1],0
AVRO-1914,2016-09-14,2016-09-15,1.8.0,1.8.2,1.8.2,[1.8.0, 1.8.1],0
AVRO-1921,2016-09-19,2016-09-19,1.8.0,1.8.2,1.8.2,[1.8.0, 1.8.1],0
AVRO-1923,2016-09-22,2016-10-04,1.8.0,1.8.2,1.8.2,[1.8.0, 1.8.1],0
AVRO-1929,2016-10-04,2017-08-18,1.7.7,1.8.2,1.9.0,[1.7.7, 1.8.0, 1.8.1, 1.9.0, 1.8.0, 1.8.1, 1.8.2],0
AVRO-1930,2016-10-05,2017-01-29,1.8.1,1.8.2,1.8.2,[1.8.1],0
AVRO-1931,2016-10-07,2017-08-18,1.7.7,1.8.2,1.9.0,[1.7.7, 1.8.1, 1.8.0, 1.8.1, 1.8.2],0
AVRO-1937,2016-10-21,2017-02-18,1.8.1,1.8.2,1.8.2,[1.8.1],0
AVRO-1943,2016-10-26,2016-10-31,1.8.1,1.8.2,1.8.2,[1.8.1],0
AVRO-1944,2016-10-26,2016-11-01,1.8.0,1.8.2,1.8.2,[1.8.0, 1.8.1],0
AVRO-1947,2016-11-03,2016-11-04,1.8.1,1.8.2,1.8.2,[1.8.1],0
AVRO-1954,2016-11-07,2017-01-20,1.8.1,1.8.2,1.8.2,[1.8.1, 1.9.0],0
AVRO-1955,2016-11-09,2018-12-10,1.8.1,1.8.2,1.9.0,[1.8.1, 1.8.2],0
AVRO-1957,2016-11-10,2018-01-29,1.8.1,1.8.2,1.9.0,[1.8.1, 1.8.2],0
AVRO-1966,2016-11-30,2016-12-01,1.8.1,1.8.2,1.8.2,[1.8.1],0
AVRO-1965,2016-11-30,2022-03-03,1.8.1,1.8.2,1.11.1,[1.8.1, 1.8.2, 1.9.0, 1.9.1, 1.9.2, 1.10.0, 1.10.1, 1.10.2, 1.11.0],0
AVRO-1967,2016-12-01,2016-12-17,1.8.0,1.8.2,1.8.2,[1.8.0, 1.8.1],0
AVRO-1970,2016-12-19,2017-01-10,1.8.1,1.8.2,1.8.2,[1.8.1],0
AVRO-1972,2016-12-22,2017-02-07,1.8.1,1.8.2,1.8.2,[1.8.1],0
AVRO-1985,2017-01-18,2017-06-16,1.8.1,1.8.2,1.9.0,[1.8.1, 1.8.2],0
AVRO-1987,2017-01-24,2017-02-06,1.8.1,1.8.2,1.8.2,[1.8.1],0
AVRO-1995,2017-01-30,2017-01-31,1.8.0,1.8.2,1.8.2,[1.8.0, 1.8.1],0
AVRO-1996,2017-01-30,2017-02-14,1.8.0,1.8.2,1.8.2,[1.8.0, 1.8.1],0
AVRO-1994,2017-01-30,2017-02-19,1.8.0,1.8.2,1.8.2,[1.8.0, 1.8.1],0
AVRO-1997,2017-02-06,2017-02-28,1.8.1,1.8.2,1.8.2,[1.8.1, 1.8.2],0
AVRO-2004,2017-03-03,2018-12-10,1.8.1,1.8.2,1.9.0,[1.8.1, 1.8.2],0
AVRO-2010,2017-03-18,2018-11-13,1.8.1,1.8.2,1.9.0,[1.8.1, 1.8.2],0
AVRO-2012,2017-03-26,2017-04-06,1.7.7,1.8.2,1.8.2,[1.7.7, 1.8.0, 1.8.1],0
AVRO-2027,2017-04-22,2019-11-03,1.8.1,1.8.2,1.9.2,[1.8.1, 1.8.2, 1.9.0, 1.9.1],0
AVRO-2033,2017-05-10,2017-05-22,1.7.7,1.8.2,1.9.0,[1.7.7, 1.8.0, 1.8.1, 1.8.2],0
AVRO-2034,2017-05-11,2018-12-11,1.8.1,1.8.2,1.9.0,[1.8.1, 1.8.2],0
AVRO-2035,2017-05-17,2018-02-27,1.8.1,1.9.0,1.9.0,[1.8.1, 1.8.2],0
AVRO-2051,2017-07-17,2018-11-07,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2058,2017-07-27,2018-12-10,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2060,2017-08-01,2017-08-02,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2063,2017-08-04,2018-12-10,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2066,2017-08-14,2017-09-01,1.8.1,1.9.0,1.9.0,[1.8.1, 1.8.2],0
AVRO-2065,2017-08-14,2018-12-11,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2072,2017-08-30,2017-09-12,1.7.7,1.9.0,1.9.0,[1.7.7, 1.8.1, 1.8.0, 1.8.1, 1.8.2],0
AVRO-2080,2017-09-20,2017-12-13,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2081,2017-09-25,2018-04-01,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2096,2017-10-16,2020-09-25,1.8.0,1.9.0,1.10.1,[1.8.0, 1.8.1, 1.8.2, 1.9.0, 1.9.1, 1.9.2, 1.10.0],0
AVRO-2118,2017-12-13,2017-12-22,1.8.1,1.9.0,1.9.0,[1.8.1, 1.8.2],0
AVRO-2120,2017-12-18,2018-01-02,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2122,2018-01-03,2018-01-23,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2131,2018-01-17,2018-11-29,1.8.1,1.9.0,1.9.0,[1.8.1, 1.8.2],0
AVRO-2144,2018-02-13,2019-03-28,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2157,2018-03-09,2018-03-14,1.8.1,1.9.0,1.9.0,[1.8.1, 1.8.2, 1.8.2],0
AVRO-2174,2018-05-04,2020-02-23,1.8.2,1.9.0,1.10.0,[1.8.2, 1.9.0, 1.9.1, 1.9.2],0
AVRO-2179,2018-05-17,2018-11-08,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2181,2018-05-28,2018-11-27,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2182,2018-05-29,2019-04-01,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2183,2018-05-30,2018-11-10,1.8.1,1.9.0,1.9.0,[1.8.1, 1.8.2],0
AVRO-2184,2018-06-01,2018-12-11,1.8.1,1.9.0,1.9.0,[1.8.1, 1.8.2],0
AVRO-2186,2018-06-05,2018-10-05,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2189,2018-06-13,2018-06-15,1.8.1,1.9.0,1.9.0,[1.8.1, 1.8.2],0
AVRO-2202,2018-07-26,2019-04-05,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2207,2018-08-06,2018-11-01,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2208,2018-08-09,2018-11-01,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2209,2018-08-12,2018-10-04,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2213,2018-08-20,2018-10-02,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2212,2018-08-20,2019-03-04,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2217,2018-08-22,2018-11-12,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2220,2018-09-11,2018-10-02,1.8.1,1.9.0,1.9.0,[1.8.1, 1.8.2],0
AVRO-2222,2018-09-12,2018-10-02,1.8.0,1.9.0,1.9.0,[1.8.0, 1.8.1, 1.8.2, 1.10.0, 1.8.1, 1.8.2],0
AVRO-2226,2018-09-14,2019-11-03,1.8.2,1.9.0,1.9.2,[1.8.2, 1.9.0, 1.9.1],0
AVRO-2230,2018-09-27,2018-10-05,1.8.1,1.9.0,1.9.0,[1.8.1, 1.8.2],0
AVRO-2236,2018-10-04,2023-08-01,1.8.2,1.9.0,1.11.3,[1.8.2, 1.9.0, 1.9.1, 1.9.2, 1.10.0, 1.10.1, 1.10.2, 1.11.0, 1.11.1, 1.11.2],0
AVRO-2240,2018-10-08,2018-11-07,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2244,2018-10-17,2018-11-20,1.8.1,1.9.0,1.9.0,[1.8.1, 1.8.2],0
AVRO-2278,2018-11-27,2020-05-22,1.8.2,1.9.0,1.10.0,[1.8.2, 1.9.2, 1.9.0, 1.9.1, 1.9.2],0
AVRO-2280,2018-12-03,2018-12-25,1.8.1,1.9.0,1.9.0,[1.8.1, 1.8.2],0
AVRO-2284,2018-12-13,2023-07-24,1.8.2,1.9.0,1.11.3,[1.8.2, 1.9.0, 1.9.1, 1.9.2, 1.10.0, 1.10.1, 1.10.2, 1.11.0, 1.11.1, 1.11.2],0
AVRO-2286,2018-12-19,2018-12-20,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2298,2019-01-07,2019-06-25,1.8.2,1.9.0,1.9.1,[1.8.2, 1.9.0],0
AVRO-2301,2019-01-12,2019-06-10,1.8.2,1.9.0,1.9.1,[1.8.2, 1.9.0],0
AVRO-2302,2019-01-18,2019-02-07,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2306,2019-01-23,2019-01-23,1.8.2,1.9.0,1.9.0,[1.8.2],0
AVRO-2382,2019-04-27,2020-07-09,1.8.2,1.9.0,1.10.1,[1.8.2, 1.9.1, 1.10.0, 1.9.0, 1.9.1, 1.9.2, 1.10.0],0
AVRO-2392,2019-05-10,2019-05-31,1.8.2,1.9.0,1.9.1,[1.8.2, 1.9.0],0
AVRO-2394,2019-05-11,2019-05-17,1.8.2,1.9.0,1.9.1,[1.8.2, 1.9.0],0
AVRO-2400,2019-05-17,2019-06-14,1.8.2,1.9.1,1.9.1,[1.8.2, 1.9.0],0
AVRO-2408,2019-05-27,2019-05-28,1.8.2,1.9.1,1.9.1,[1.8.2, 1.9.0],0
AVRO-2415,2019-06-06,2019-06-17,1.9.0,1.9.1,1.9.1,[1.9.0],0
AVRO-2432,2019-06-19,2019-10-28,1.9.0,1.9.1,1.9.2,[1.9.0, 1.9.1],0
AVRO-2431,2019-06-19,2019-10-28,1.9.0,1.9.1,1.9.2,[1.9.0, 1.9.1],0
AVRO-2429,2019-06-19,2019-11-06,1.9.0,1.9.1,1.9.2,[1.9.0, 1.9.1],0
AVRO-2433,2019-06-20,2019-06-22,1.8.2,1.9.1,1.9.1,[1.8.2, 1.9.0],0
AVRO-2438,2019-06-21,2020-05-26,1.8.2,1.9.1,1.10.0,[1.8.2, 1.9.0, 1.9.0, 1.9.1, 1.9.2],0
AVRO-2443,2019-06-22,2019-06-24,1.8.2,1.9.1,1.9.1,[1.8.2, 1.9.0],0
AVRO-2442,2019-06-22,2019-06-28,1.9.0,1.9.1,1.9.1,[1.9.0],0
AVRO-2444,2019-06-23,2019-06-24,1.8.2,1.9.1,1.9.1,[1.8.2, 1.9.0],0
AVRO-2448,2019-06-25,2019-06-26,1.8.2,1.9.1,1.9.1,[1.8.2, 1.9.0],0
AVRO-2450,2019-06-25,2019-07-01,1.9.0,1.9.1,1.9.1,[1.9.0],0
AVRO-2465,2019-07-05,2019-08-19,1.8.2,1.9.1,1.9.1,[1.8.2, 1.9.0],0
AVRO-2466,2019-07-06,2019-07-23,1.8.2,1.9.1,1.9.1,[1.8.2, 1.9.0],0
AVRO-2468,2019-07-07,2019-08-20,1.8.2,1.9.1,1.9.1,[1.8.2, 1.9.0],0
AVRO-2470,2019-07-09,2019-11-19,1.9.0,1.9.1,1.9.2,[1.9.0, 1.9.1],0
AVRO-2471,2019-07-12,2021-03-04,1.9.0,1.9.1,1.10.2,[1.9.0, 1.9.1, 1.9.2, 1.10.0, 1.10.1],0
AVRO-2483,2019-07-25,2019-07-25,1.8.2,1.9.1,1.9.1,[1.8.2, 1.9.0],0
AVRO-2486,2019-07-26,2020-05-21,1.8.0,1.9.1,1.10.0,[1.8.0, 1.8.1, 1.8.2, 1.9.0, 1.8.1, 1.8.2, 1.9.0, 1.9.1, 1.9.2],0
AVRO-2489,2019-07-30,2019-07-30,1.9.0,1.9.1,1.9.1,[1.9.0],0
AVRO-2491,2019-07-30,2019-08-20,1.9.0,1.9.1,1.9.1,[1.9.0],0
AVRO-2493,2019-07-31,2020-05-26,1.9.0,1.9.1,1.10.0,[1.9.0, 1.9.1, 1.9.2],0
AVRO-2499,2019-08-05,2020-05-26,1.9.0,1.9.1,1.10.0,[1.9.0, 1.9.1, 1.9.2],0
AVRO-2498,2019-08-05,2021-11-16,1.8.1,1.9.1,1.11.1,[1.8.1, 1.8.2, 1.9.0, 1.9.1, 1.9.2, 1.10.0, 1.10.1, 1.10.2, 1.11.0],0
AVRO-2500,2019-08-06,2019-08-08,1.9.0,1.9.1,1.9.1,[1.9.0],0
AVRO-2503,2019-08-11,2019-10-23,1.9.0,1.9.1,1.9.2,[1.9.0, 1.9.1],0
AVRO-2517,2019-08-21,2019-08-23,1.9.0,1.9.1,1.9.1,[1.9.0],0
AVRO-2516,2019-08-21,2019-08-23,1.8.2,1.9.1,1.9.1,[1.8.2, 1.9.0],0
AVRO-2519,2019-08-23,2020-10-02,1.9.0,1.9.1,1.10.1,[1.9.0, 1.9.1, 1.9.2, 1.10.0],0
AVRO-2522,2019-08-24,2019-10-06,1.9.0,1.9.1,1.9.2,[1.9.0, 1.9.1],0
AVRO-2523,2019-08-25,2020-05-21,1.9.0,1.9.1,1.10.0,[1.9.0, 1.9.1, 1.9.2],0
AVRO-2548,2019-09-05,2019-12-01,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2550,2019-09-06,2019-09-29,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2554,2019-09-09,2020-05-21,1.9.1,1.9.2,1.10.0,[1.9.1, 1.9.2],0
AVRO-2557,2019-09-12,2019-09-29,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2559,2019-09-12,2019-09-30,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2558,2019-09-12,2020-05-21,1.9.1,1.9.2,1.10.0,[1.9.1, 1.9.2],0
AVRO-2561,2019-09-14,2019-12-03,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2564,2019-09-17,2019-09-21,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2566,2019-09-19,2019-09-22,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2571,2019-09-25,2020-07-23,1.9.0,1.9.2,1.10.1,[1.9.0, 1.9.1, 1.9.2, 1.10.0],0
AVRO-2576,2019-09-29,2019-10-09,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2577,2019-09-29,2019-10-25,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2578,2019-09-30,2019-10-27,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2580,2019-10-06,2019-10-25,1.9.1,1.9.2,1.9.2,[1.9.1],0
AVRO-2579,2019-10-06,2020-05-26,1.9.1,1.9.2,1.10.0,[1.9.1, 1.9.2],0
AVRO-2590,2019-10-10,2019-10-18,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2593,2019-10-12,2019-10-22,1.9.1,1.9.2,1.9.2,[1.9.1],0
AVRO-2592,2019-10-12,2020-01-31,1.9.1,1.9.2,1.9.2,[1.9.1],0
AVRO-2595,2019-10-14,2019-12-01,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2600,2019-10-18,2019-11-04,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1, 1.9.1],0
AVRO-2604,2019-10-23,2020-01-08,1.9.1,1.9.2,1.9.2,[1.9.1],0
AVRO-2606,2019-10-27,2019-11-05,1.9.1,1.9.2,1.9.2,[1.9.1],0
AVRO-2608,2019-10-28,2020-05-21,1.9.1,1.9.2,1.10.0,[1.9.1, 1.9.2],0
AVRO-2617,2019-11-05,2019-11-17,1.9.1,1.9.2,1.9.2,[1.9.1],0
AVRO-2618,2019-11-05,2019-11-19,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2620,2019-11-06,2019-11-09,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2624,2019-11-13,2020-05-22,1.9.1,1.9.2,1.10.0,[1.9.1, 1.9.2],0
AVRO-2631,2019-11-16,2019-11-16,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2632,2019-11-17,2020-01-20,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2633,2019-11-18,2021-10-06,1.9.1,1.9.2,1.11.0,[1.9.1, 1.9.2, 1.10.0, 1.10.1, 1.10.2],0
AVRO-2641,2019-11-27,2020-02-04,1.8.0,1.9.2,1.9.2,[1.8.0, 1.8.1, 1.8.2, 1.9.0, 1.9.1],0
AVRO-2644,2019-11-30,2019-12-18,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2645,2019-12-02,2020-01-02,1.9.1,1.9.2,1.9.2,[1.9.1],0
AVRO-2648,2019-12-06,2020-05-21,1.9.1,1.9.2,1.10.0,[1.9.1, 1.9.2],0
AVRO-2657,2019-12-16,2019-12-19,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2663,2019-12-23,2020-01-13,1.9.1,1.9.2,1.9.2,[1.9.1],0
AVRO-2664,2019-12-26,2019-12-27,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2665,2019-12-27,2021-04-11,1.9.1,1.9.2,1.11.0,[1.9.1, 1.10.0, 1.9.2, 1.10.0, 1.10.1, 1.10.2],0
AVRO-2666,2019-12-27,2021-10-14,1.9.1,1.9.2,1.11.0,[1.9.1, 1.9.2, 1.10.0, 1.10.1, 1.10.2],0
AVRO-2668,2019-12-30,2020-05-29,1.9.1,1.9.2,1.10.0,[1.9.1, 1.9.2],0
AVRO-2675,2020-01-07,2020-01-14,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2677,2020-01-08,2020-01-11,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2702,2020-01-19,2020-11-24,1.9.1,1.9.2,1.10.1,[1.9.1, 1.9.2, 1.10.0],0
AVRO-2716,2020-01-23,2020-02-11,1.9.1,1.9.2,1.9.2,[1.9.1],0
AVRO-2714,2020-01-23,2020-05-22,1.9.1,1.9.2,1.10.0,[1.9.1, 1.9.2],0
AVRO-2718,2020-01-24,2020-05-21,1.9.1,1.9.2,1.10.0,[1.9.1, 1.9.2],0
AVRO-2720,2020-01-27,2021-07-15,1.9.0,1.9.2,1.11.0,[1.9.0, 1.9.1, 1.9.2, 1.10.0, 1.10.1, 1.10.2],0
AVRO-2722,2020-01-29,2022-01-05,1.9.1,1.9.2,1.11.1,[1.9.1, 1.9.2, 1.10.0, 1.10.1, 1.10.2, 1.11.0],0
AVRO-2725,2020-02-04,2020-02-04,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2726,2020-02-06,2020-02-06,1.9.0,1.9.2,1.9.2,[1.9.0, 1.9.1],0
AVRO-2741,2020-02-14,2020-02-22,1.9.2,1.10.0,1.10.0,[1.9.2, 1.10.0],0
AVRO-2747,2020-02-17,2020-02-19,1.9.2,1.10.0,1.10.0,[1.9.2],0
AVRO-2757,2020-02-21,2020-07-02,1.9.2,1.10.0,1.10.1,[1.9.2, 1.10.0],0
AVRO-2761,2020-02-24,2020-02-26,1.9.2,1.10.0,1.10.0,[1.9.2],0
AVRO-2765,2020-03-01,2020-04-22,1.9.2,1.10.0,1.10.0,[1.9.2],0
AVRO-2766,2020-03-02,2020-05-26,1.9.2,1.10.0,1.10.0,[1.9.2],0
AVRO-2768,2020-03-02,2020-08-04,1.9.2,1.10.0,1.10.1,[1.9.2, 1.10.0],0
AVRO-2770,2020-03-03,2020-05-21,1.9.2,1.10.0,1.10.0,[1.9.2],0
AVRO-2771,2020-03-05,2023-08-16,1.9.0,1.10.0,1.11.3,[1.9.0, 1.9.1, 1.9.2, 1.9.1, 1.9.2, 1.10.0, 1.10.1, 1.10.2, 1.11.0, 1.11.1, 1.11.2],0
AVRO-2780,2020-03-24,2020-06-08,1.9.2,1.10.0,1.10.0,[1.9.2],0
AVRO-2791,2020-04-07,2020-04-11,1.9.1,1.10.0,1.10.0,[1.9.1, 1.9.2],0
AVRO-2792,2020-04-08,2020-05-22,1.9.1,1.10.0,1.10.0,[1.9.1, 1.9.2],0
AVRO-2798,2020-04-13,2020-04-16,1.9.2,1.10.0,1.10.0,[1.9.2],0
AVRO-2800,2020-04-13,2020-05-09,1.9.1,1.10.0,1.10.0,[1.9.1, 1.9.2],0
AVRO-2807,2020-04-17,2020-04-20,1.9.1,1.10.0,1.10.0,[1.9.1, 1.9.2],0
